Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
218,-56.2448,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.14677 2.50397 1.94646, -0.14378 2.50925 1.96069, 0.58725 1.00000 5.34364"
218,-56.6747,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.21057 1.00000 1.96475, 5.61647 1.00000 2.21708, 0.58725 1.00000 5.34364"
218,-57.2268,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00101 3.80271, 5.47438 1.00103 3.76983, 0.58725 1.00000 5.34364"
218,-57.3167,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.03263 0.78151 4.20705, 0.58725 1.00000 5.34364"
218,-57.4106,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -0.14897 2.50925 1.96069, -0.14590 2.50295 1.94646, 0.58725 1.00000 5.34364"
218,-57.6409,Tx-D-R-R-R-Rx,6,"-1.00000 1.00000 6.00000, 2.58997 1.00773 7.36348, 5.04200 1.00555 5.75943, 3.55089 1.00443 5.67605, 5.04162 1.00332 5.59270, 0.58725 1.00000 5.34364"
218,-57.6919,Tx-T-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, -0.35035 0.09976 5.73136, -0.27836 0.00000 5.70159, -0.20637 0.09976 5.67182, -0.13439 0.00000 5.64205, -0.06240 0.09976 5.61228, 0.58725 1.00000 5.34364"
218,-58.1434,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 5.14707 1.00000 1.94646, 0.58725 1.00000 5.34364"
218,-58.2048,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26184 1.00000 7.40635, -2.27461 1.00000 1.96680, 0.58725 1.00000 5.34364"
218,-58.2729,Tx-R-R-R-R-Rx,6,"-1.00000 1.00000 6.00000, -3.16061 1.00000 7.40635, -5.65853 1.00000 5.78045, -5.36912 1.00000 5.59206, -2.58177 1.00000 7.40635, 0.58725 1.00000 5.34364"
218,-58.3219,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.17503 1.00000 1.96475, 5.61647 1.00000 2.23740, 0.58725 1.00000 5.34364"
218,-58.3553,Tx-T-R-T-D-Rx,6,"-1.00000 1.00000 6.00000, -0.43644 0.09976 5.06518, -0.37399 0.00000 4.96159, -0.31155 0.09976 4.85800, 0.08007 0.72533 4.20840, 0.58725 1.00000 5.34364"
218,-58.4963,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -5.65853 0.99999 3.11905, 0.58725 1.00000 5.34364"
218,-58.5365,Tx-T-R-T-D-Rx,6,"-1.00000 1.00000 6.00000, -0.43669 0.09976 5.06596, -0.37427 0.00000 4.96246, -0.31184 0.09976 4.85895, 0.08032 0.72648 4.20870, 0.58725 1.00000 5.34364"
218,-58.5764,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.16375 0.65888 5.91432, 0.58725 1.00000 5.34364"
218,-58.6288,Tx-R-R-R-R-R-Rx,7,"-1.00000 1.00000 6.00000, -4.86140 0.36242 7.40635, -5.55112 0.24854 7.15515, -5.65853 0.23080 7.19427, -5.07623 0.13465 7.40635, -4.86488 0.09976 7.32938, 0.58725 1.00000 5.34364"
219,-22.2639,Tx-Rx,2,"-1.00000 1.00000 6.00000, 0.08725 1.00000 5.34364"
219,-34.8593,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -0.51060 0.09976 5.70456, -0.45637 0.00000 5.67182, -0.40214 0.09976 5.63908, 0.08725 1.00000 5.34364"
219,-36.0521,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.55923 1.00000 7.40635, 0.08725 1.00000 5.34364"
219,-42.694,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.33841 0.83544 4.79841, 0.08725 1.00000 5.34364"
219,-42.9203,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.45637 0.09976 5.67182, 0.08725 1.00000 5.34364"
219,-44.295,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.61461, 0.08725 1.00000 5.34364"
219,-46.4776,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.40848 1.00000 1.94646, 0.08725 1.00000 5.34364"
219,-47.8958,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.46227 0.75657 3.83822, 0.08725 1.00000 5.34364"
219,-48.5001,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 5.70611, 0.08725 1.00000 5.34364"
219,-48.5163,Tx-R-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.16014 0.63580 5.89087, -0.75137 0.09976 5.71154, -0.67530 0.00000 5.67817, -0.59923 0.09976 5.64480, 0.08725 1.00000 5.34364"
219,-49.0445,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.45637 3.02001 5.67182, 0.08725 1.00000 5.34364"
219,-49.3108,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.21789 1.00000 7.40635, -5.65853 1.00000 7.25943, 0.08725 1.00000 5.34364"
219,-49.5544,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.49500 1.00000 1.96885, 0.08725 1.00000 5.34364"
219,-49.6417,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.40368 0.67074 1.94646, -0.16251 0.53758 3.58577, 0.08725 1.00000 5.34364"
219,-49.9872,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.37130 0.89245 1.94646, -0.05855 0.83894 3.96295, 0.08725 1.00000 5.34364"
219,-50.1958,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.41518 2.51723 1.96475, 0.08725 1.00000 5.34364"
219,-50.9317,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.40361 0.67255 1.94646, -0.16024 0.53894 3.60056, 0.08725 1.00000 5.34364"
219,-51.2878,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54558 1.00000 7.41959, 0.08725 1.00000 5.34364"
219,-51.4012,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.46019 0.75330 3.83855, 0.08725 1.00000 5.34364"
219,-51.4925,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27461 1.00000 1.96680, 0.08725 1.00000 5.34364"
219,-51.7674,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.41516 2.50925 1.96069, 0.08725 1.00000 5.34364"
219,-51.8326,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.40385 0.65634 1.94646, -0.18130 0.52805 3.45971, 0.08725 1.00000 5.34364"
219,-51.9312,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, -1.48885 1.00000 1.96475, 0.08725 1.00000 5.34364"
219,-52.0406,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42451 1.00000 1.96475, 0.08725 1.00000 5.34364"
219,-52.265,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.42484 3.02001 3.77620, -0.41346 3.05998 3.73219, -0.40374 3.02001 3.76346, 0.08725 1.00000 5.34364"
219,-53.0292,Tx-R-D-T-T-R-Rx,7,"-1.00000 1.00000 6.00000, 1.22239 1.16087 10.06890, 1.44431 1.17692 9.66257, 1.65387 1.16120 9.27891, 1.67627 1.15952 9.23790, 1.94533 1.13935 8.74532, 0.08725 1.00000 5.34364"
219,-53.4694,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.51337 0.95936 1.94646, -0.34058 0.94493 3.38580, 0.08725 1.00000 5.34364"
219,-53.6624,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26184 1.00000 7.40635, -2.27461 1.00000 1.96680, 0.08725 1.00000 5.34364"
219,-53.7212,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, 0.08725 1.00000 5.34364"
219,-53.9974,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, -1.48938 1.00000 1.96475, -0.34612 1.00000 7.40635, 0.08725 1.00000 5.34364"
219,-54.065,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.66394, -4.65663 1.00000 1.94646, 0.08725 1.00000 5.34364"
219,-54.3092,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 5.84947, 5.04162 1.00000 5.50373, 0.08725 1.00000 5.34364"
219,-54.3904,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 5.60784 1.00000 1.94646, 5.61647 1.00000 1.95175, 0.08725 1.00000 5.34364"
219,-54.7781,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 5.16617 1.00000 1.96069, 5.14498 1.00000 1.94646, 0.08725 1.00000 5.34364"
219,-54.8019,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 1.94533 0.81742 5.91706, -1.15950 0.62496 5.82963, 0.08725 1.00000 5.34364"
219,-54.8605,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, 0.08725 1.00000 5.34364"
219,-55.3067,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26300 1.00000 7.40635, -2.27987 1.00000 1.96885, 0.08725 1.00000 5.34364"
219,-55.4241,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.73273, 2.05357 1.00000 5.72291, 1.94533 1.00000 5.70203, 0.08725 1.00000 5.34364"
219,-55.7898,Tx-T-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, -0.55500 0.09976 5.73136, -0.50569 0.00000 5.70159, -0.45637 0.09976 5.67182, -0.40706 0.00000 5.64205, -0.35775 0.09976 5.61228, 0.08725 1.00000 5.34364"
219,-56.1913,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -5.65853 1.00000 7.14449, -4.59265 1.00000 7.40635, 1.94533 1.00000 5.80012, 0.08725 1.00000 5.34364"
219,-56.2869,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.41555 2.50397 1.94646, -0.41350 2.50925 1.96069, 0.08725 1.00000 5.34364"
219,-56.4396,Tx-T-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, -2.21416 1.00000 7.40635, -4.25251 1.00000 9.76737, -3.99221 1.00000 10.06890, -1.69357 1.00000 7.40635, 0.08725 1.00000 5.34364"
219,-56.4509,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -0.45637 0.09976 2.27463, -0.40848 0.17906 1.94646, 0.08725 1.00000 5.34364"
219,-56.4901,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.16388 0.65858 5.90849, -0.74234 0.09976 5.71818, -0.66709 0.00000 5.68420, -0.59184 0.09976 5.65023, 0.08725 1.00000 5.34364"
219,-57.1692,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, 5.57273 1.00057 3.80271, 5.47437 1.00058 3.76983, 0.08725 1.00000 5.34364"
219,-57.1941,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.40631 1.00000 1.96069, -5.65853 0.99999 3.18342, 0.08725 1.00000 5.34364"
219,-57.4122,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54318 1.00000 7.41959, 0.08725 1.00000 5.34364"
219,-57.4807,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -0.41705 2.50925 1.96069, -0.41495 2.50295 1.94646, 0.08725 1.00000 5.34364"
219,-57.5521,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.16112 0.64414 5.89187, -0.74778 0.09976 5.71034, -0.67204 0.00000 5.67708, -0.59629 0.09976 5.64382, 0.08725 1.00000 5.34364"
219,-57.5925,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -0.56376 1.00000 7.40635, 0.08725 1.00000 5.34364"
220,-19.0845,Tx-Rx,2,"-1.00000 1.00000 6.00000, -0.41275 1.00000 5.34364"
220,-33.7952,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -0.73567 0.09976 5.70456, -0.70637 0.00000 5.67182, -0.67708 0.09976 5.63908, -0.41275 1.00000 5.34364"
220,-35.3017,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.76193 1.00000 7.40635, -0.41275 1.00000 5.34364"
220,-37.0374,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.35020 0.84622 5.74845, -0.41275 1.00000 5.34364"
220,-38.8596,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.63548, -0.41275 1.00000 5.34364"
220,-42.1491,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.70637 0.09976 5.67182, -0.41275 1.00000 5.34364"
220,-43.2346,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.34222 0.82159 5.73081, -0.41275 1.00000 5.34364"
220,-45.7567,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.61461, -0.41275 1.00000 5.34364"
220,-46.7988,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54229 1.00000 7.41959, -0.41275 1.00000 5.34364"
220,-47.0339,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27461 1.00000 1.96680, -0.41275 1.00000 5.34364"
220,-48.0726,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 5.69128, -0.41275 1.00000 5.34364"
220,-48.4715,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.36286 1.00000 7.40635, -0.41275 1.00000 5.34364"
220,-48.48,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, -1.48916 1.00000 1.96475, -0.41275 1.00000 5.34364"
220,-48.9086,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.01519 1.00000 7.40635, -5.65853 1.00000 7.18102, -0.41275 1.00000 5.34364"
220,-49.0008,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -0.41275 1.00000 5.34364"
220,-49.0905,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.70637 3.02001 5.67182, -0.41275 1.00000 5.34364"
220,-49.2202,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15527 0.55425 5.80447, -0.93814 0.09976 5.66971, -0.89048 0.00000 5.64013, -0.84282 0.09976 5.61056, -0.41275 1.00000 5.34364"
220,-49.4421,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15848 0.62265 5.87590, -0.91817 0.09976 5.70438, -0.87232 0.00000 5.67166, -0.82648 0.09976 5.63893, -0.41275 1.00000 5.34364"
220,-50.0377,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54778 1.00000 7.41774, 2.54514 1.00000 7.41959, -0.41275 1.00000 5.34364"
220,-50.1215,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.68412 2.51724 1.96475, -0.41275 1.00000 5.34364"
220,-50.8845,Tx-D-R-R-Rx,5,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, -1.48951 1.00000 1.96475, -0.70872 1.00000 7.40635, -0.41275 1.00000 5.34364"
220,-50.9096,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.49500 1.00000 1.96885, -0.41275 1.00000 5.34364"
220,-51.6954,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.68411 2.50925 1.96069, -0.41275 1.00000 5.34364"
220,-51.758,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.68934 3.02001 3.77620, -0.68319 3.05998 3.73219, -0.67795 3.02001 3.76346, -0.41275 1.00000 5.34364"
220,-51.9426,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.48761 0.83716 3.82853, -0.41275 1.00000 5.34364"
220,-52.0721,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42451 1.00000 1.96475, -0.41275 1.00000 5.34364"
220,-52.4324,Tx-T-R-R-R-R-R-T-Rx,9,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.62310, 2.01171 1.00000 5.61461, 2.85804 1.00000 5.72291, 3.55089 1.00000 5.63425, 3.39742 1.00000 5.61461, 2.55110 1.00000 5.72291, 1.94533 1.00000 5.64539, -0.41275 1.00000 5.34364"
220,-52.8431,Tx-R-D-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, -1.16102 0.57756 5.82272, -1.15525 0.54373 5.80443, -0.94171 0.09976 5.67191, -0.89373 0.00000 5.64213, -0.84575 0.09976 5.61235, -0.41275 1.00000 5.34364"
220,-52.9193,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26300 1.00000 7.40635, -2.27987 1.00000 1.96885, -0.41275 1.00000 5.34364"
220,-53.0656,Tx-R-R-D-Rx,5,"-1.00000 1.00000 6.00000, -5.02399 0.95433 7.40635, -5.65853 0.94713 7.18459, -1.43350 0.89918 5.70797, -0.41275 1.00000 5.34364"
220,-53.0884,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.15432 0.57730 5.79741, -0.89729 0.09976 5.64013, -0.41275 1.00000 5.34364"
220,-53.4317,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15895 0.54560 5.96939, -0.94370 0.09976 5.78889, -0.89554 0.00000 5.74850, -0.84738 0.09976 5.70811, -0.41275 1.00000 5.34364"
220,-53.6727,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.68180 0.10990 1.96475, -0.41275 1.00000 5.34364"
220,-53.7424,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.68520 0.09976 2.00972, -0.68165 0.10990 1.96475, -0.41275 1.00000 5.34364"
220,-53.8367,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.34176 0.81148 5.46675, -0.10763 0.51565 3.99973, -0.41275 1.00000 5.34364"
220,-53.869,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 1.00000 2.49553, -4.92865 1.00000 1.94646, -0.41275 1.00000 5.34364"
220,-53.9193,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.29696 0.79508 4.40121, -0.92605 0.88104 1.94646, -0.41275 1.00000 5.34364"
220,-54.3445,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -0.79437 1.00000 1.94646, -0.51739 1.00000 7.40635, -0.41275 1.00000 5.34364"
220,-54.4126,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15838 0.60440 5.83473, -0.92385 0.09976 5.68026, -0.87749 0.00000 5.64973, -0.83113 0.09976 5.61919, -0.41275 1.00000 5.34364"
220,-54.6655,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.26184 1.00000 7.40635, -2.27461 1.00000 1.96680, -0.41275 1.00000 5.34364"
220,-54.84,Tx-T-R-R-R-T-Rx,7,"-1.00000 1.00000 6.00000, -0.75964 0.09976 5.73136, -0.73301 0.00000 5.70159, -0.70637 0.09976 5.67182, -0.67974 0.00000 5.64205, -0.65311 0.09976 5.61228, -0.41275 1.00000 5.34364"
220,-54.9853,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.26695 0.96071 1.94646, 0.18082 0.93672 4.42247, -0.41275 1.00000 5.34364"
220,-55.0617,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -0.90611 1.00001 7.40635, -0.72837 1.00004 10.06890, -0.55052 1.00002 7.40635, -0.41275 1.00000 5.34364"
220,-55.1984,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.73273, 2.05357 1.00000 5.72291, 1.94533 1.00000 5.70626, -0.41275 1.00000 5.34364"
220,-55.37,Tx-R-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -0.76193 0.18921 7.40635, -0.73567 0.09976 7.25120, -0.70637 0.00000 7.07817, -0.67708 0.09976 6.90514, -0.41275 1.00000 5.34364"
220,-55.4216,Tx-T-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.20631 1.00001 7.40635, -1.35149 1.00002 8.39604, -1.10609 1.00004 10.06890, -0.71541 1.00002 7.40635, -0.41275 1.00000 5.34364"
220,-56.0368,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -0.68295 0.11789 1.96069, -0.68182 0.12157 1.94646, -0.41275 1.00000 5.34364"
220,-56.0871,Tx-T-R-R-T-Rx,6,"-1.00000 1.00000 6.00000, -2.13420 1.00000 7.40635, -4.25251 1.00000 10.03300, -4.22356 1.00000 10.06890, -2.07629 1.00000 7.40635, -0.41275 1.00000 5.34364"
220,-56.2124,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, 1.65170 0.09976 5.67182, 1.94533 0.19944 5.63548, -0.41275 1.00000 5.34364"
220,-56.315,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -0.68432 2.50397 1.94646, -0.68322 2.50925 1.96069, -0.41275 1.00000 5.34364"
221,-16.6066,Tx-Rx,2,"-1.00000 1.00000 6.00000, -0.91275 1.00000 5.34364"
221,-33.2868,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.34124 0.82506 5.71842, -0.91275 1.00000 5.34364"
221,-33.3165,Tx-T-R-T-Rx,5,"-1.00000 1.00000 6.00000, -0.96073 0.09976 5.70456, -0.95637 0.00000 5.67182, -0.95202 0.09976 5.63908, -0.91275 1.00000 5.34364"
221,-35.036,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.96463 1.00000 7.40635, -0.91275 1.00000 5.34364"
221,-38.7539,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15365 0.24062 5.74870, -1.12629 0.09976 5.70270, -1.10692 0.00000 5.67013, -1.08755 0.09976 5.63756, -0.91275 1.00000 5.34364"
221,-39.2255,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.35639 0.85737 5.73624, -0.91275 1.00000 5.34364"
221,-39.6183,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.66689, -0.91275 1.00000 5.34364"
221,-40.6461,Tx-T-R-T-D-Rx,6,"-1.00000 1.00000 6.00000, -1.12240 0.09976 5.70745, -1.13597 0.00000 5.67503, -1.14953 0.09976 5.64261, -1.15449 0.13626 5.63075, -0.91275 1.00000 5.34364"
221,-41.4508,Tx-D-T-R-T-Rx,6,"-1.00000 1.00000 6.00000, -1.15810 0.41034 5.83478, -1.10407 0.09976 5.72662, -1.08671 0.00000 5.69188, -1.06936 0.09976 5.65714, -0.91275 1.00000 5.34364"
221,-42.0261,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.95637 0.09976 5.67182, -0.91275 1.00000 5.34364"
221,-43.3775,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -1.27004 0.66722 5.72563, -1.34266 0.74764 5.65789, -0.91275 1.00000 5.34364"
221,-43.4674,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.48981 1.00000 1.96680, -1.48946 1.00000 1.96475, -0.91275 1.00000 5.34364"
221,-45.4537,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27987 1.00000 1.96885, -0.91275 1.00000 5.34364"
221,-45.8239,Tx-R-D-T-R-T-Rx,7,"-1.00000 1.00000 6.00000, -1.16097 0.38581 5.82291, -1.15488 0.33392 5.80363, -1.11237 0.09976 5.72288, -1.09427 0.00000 5.68848, -1.07616 0.09976 5.65408, -0.91275 1.00000 5.34364"
221,-46.4601,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.24556 0.49860 3.93662, -0.91275 1.00000 5.34364"
221,-46.465,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.95253 1.00000 1.94646, -0.91275 1.00000 5.34364"
221,-47.0882,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.15330 0.26572 5.72879, -1.11586 0.09976 5.66884, -0.91275 1.00000 5.34364"
221,-47.2982,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -2.27461 1.00000 1.96680, -0.91275 1.00000 5.34364"
221,-47.3557,Tx-T-R-D-T-Rx,6,"-1.00000 1.00000 6.00000, -0.48227 1.00000 7.40635, -0.34034 1.00000 7.79190, -0.34403 1.00000 7.80193, -0.43555 1.00000 7.40635, -0.91275 1.00000 5.34364"
221,-47.4645,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, 1.94533 1.00000 5.61461, -0.91275 1.00000 5.34364"
221,-47.623,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -5.65853 1.00000 5.67486, -0.91275 1.00000 5.34364"
221,-47.8383,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, 2.54756 1.00000 7.41589, 2.54140 1.00000 7.41959, -0.91275 1.00000 5.34364"
221,-48.3353,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.12664 0.51582 3.99010, -0.91275 1.00000 5.34364"
221,-48.4861,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -4.81249 1.00000 7.40635, -5.65853 1.00000 7.09427, -0.91275 1.00000 5.34364"
221,-48.8293,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.29647 0.48036 3.92304, -0.91275 1.00000 5.34364"
221,-48.9199,Tx-R-D-Rx,4,"-1.00000 1.00000 6.00000, -1.14909 0.09976 5.67446, -1.15478 0.13406 5.66206, -0.91275 1.00000 5.34364"
221,-49.1277,Tx-R-Rx,3,"-1.00000 1.00000 6.00000, -0.95637 3.02001 5.67182, -0.91275 1.00000 5.34364"
221,-49.5513,Tx-R-R-Rx,4,"-1.00000 1.00000 6.00000, -5.65853 0.37795 5.67486, -5.61490 0.37212 5.67182, -0.91275 1.00000 5.34364"
221,-49.913,Tx-D-R-Rx,4,"-1.00000 1.00000 6.00000, -1.15814 0.46951 5.83493, -1.08670 0.09976 5.69190, -0.91275 1.00000 5.34364"
221,-49.9493,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -0.49532 1.00000 7.40635, -0.35329 1.00000 7.80215, -0.44335 1.00000 7.40635, -0.91275 1.00000 5.34364"
221,-50.0912,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -0.95306 2.51724 1.96475, -0.91275 1.00000 5.34364"
221,-50.2665,Tx-R-R-R-Rx,5,"-1.00000 1.00000 6.00000, -4.81249 0.49092 7.40635, -5.65853 0.37795 7.09426, -5.61489 0.37212 7.07817, -0.91275 1.00000 5.34364"
221,-50.496,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.49500 1.00000 1.96885, -0.91275 1.00000 5.34364"
221,-50.6248,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.42451 1.00000 1.96475, -0.91275 1.00000 5.34364"
221,-50.6739,Tx-T-D-T-Rx,5,"-1.00000 1.00000 6.00000, -3.69482 3.02001 5.60081, -3.80009 3.09892 5.58522, -3.69154 3.02001 5.57614, -0.91275 1.00000 5.34364"
221,-51.3122,Tx-D-Rx,3,"-1.00000 1.00000 6.00000, -1.15030 0.64064 5.67707, -0.91275 1.00000 5.34364"
221,-51.4763,Tx-T-R-T-D-Rx,6,"-1.00000 1.00000 6.00000, -1.12484 0.09976 5.70798, -1.13867 0.00000 5.67562, -1.15250 0.09976 5.64326, -1.15589 0.12418 5.63534, -0.91275 1.00000 5.34364"
