Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,Interaction_Coordinates
3,-65.8971,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.72086 -6.3366 0.999996, -5.15071 -8.85229 0.999999, -4.58725 -9.84364 1"
3,-66.1678,Tx-R-D-R-Rx,5,"1 -6 1, -4.39384 -7.39198 0.0997569, -5.16351 -7.5906 0.228218, -5.01173 -6.3366 0.431494, -4.58725 -9.84364 1"
3,-66.217,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.74224 1, -5.32052 -7.59027 1, -5.15187 -8.10854 1, -4.58725 -9.84364 1"
3,-66.2525,Tx-D-R-T-T-Rx,6,"1 -6 1, -2.54919 -7.40478 0.999997, -3.13992 -5.72291 0.999995, -3.31743 -6.2283 0.999996, -3.35547 -6.3366 0.999996, -4.58725 -9.84364 1"
3,-66.4413,Tx-D-R-Rx,4,"1 -6 1, -3.11391 -7.40549 1.00004, -3.45806 -6.3366 1.00003, -4.58725 -9.84364 1"
3,-66.4482,Tx-D-R-Rx,4,"1 -6 1, -5.15665 -7.59629 1.00213, -5.00618 -6.3366 1.00156, -4.58725 -9.84364 1"
3,-66.6885,Tx-R-D-R-R-Rx,6,"1 -6 1, -4.59723 -7.44448 0.0997569, -5.16352 -7.59062 0.190836, -5.02419 -6.3366 0.386477, -4.61089 -10.0564 0.96681, -4.58725 -9.84364 1"
3,-66.6939,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -0.625818 -2.79702 0.928317, -1.20885 -1.94646 0.935287, -5.15072 -7.69711 0.982418, -5.60468 -8.35939 0.987845, -5.15072 -9.02164 0.993269, -4.58725 -9.84364 1"
3,-66.7269,Tx-D-R-Rx,4,"1 -6 1, -5.15072 -7.60204 1.00017, -5.00132 -6.3366 1.00013, -4.58725 -9.84364 1"
3,-66.7905,Tx-R-D-R-R-Rx,6,"1 -6 1, -3.07345 -7.41959 1.00003, -3.11391 -7.40549 1.00003, -3.42879 -6.3366 1.00002, -4.52458 -10.0564 1, -4.58725 -9.84364 1"
3,-66.8962,Tx-R-D-T-T-Rx,6,"1 -6 1, 5.65853 -6.3761 1, -5.60166 -7.28516 1, -5.48078 -7.59004 1, -5.15072 -8.42251 1, -4.58725 -9.84364 1"
3,-67.1242,Tx-D-R-R-Rx,5,"1 -6 1, -3.11391 -7.40549 1.00004, -3.42879 -6.3366 1.00003, -4.52458 -10.0564 1, -4.58725 -9.84364 1"
3,-67.4775,Tx-D-R-R-Rx,5,"1 -6 1, -5.15665 -7.59629 1.00241, -5.01851 -6.3366 1.00183, -4.61058 -10.0564 1.0001, -4.58725 -9.84364 1"
3,-67.6382,Tx-D-R-R-Rx,5,"1 -6 1, -5.15072 -7.60204 1.00018, -5.01354 -6.3366 1.00014, -4.61031 -10.0564 1.00001, -4.58725 -9.84364 1"
3,-67.7167,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.60481 -7.52665 1, -5.61647 -7.5526 1, -5.59976 -7.5898 1, -5.15072 -8.58937 1, -4.58725 -9.84364 1"
3,-67.7233,Tx-D-T-T-R-R-Rx,7,"1 -6 1, -5.60166 -7.28516 1, -5.33861 -7.59027 1, -5.15071 -7.8082 1, -3.80811 -9.36545 1, -4.40383 -10.0564 1, -4.58725 -9.84364 1"
3,-67.9893,Tx-D-T-T-Rx,5,"1 -6 1, -5.16617 -1.96069 0.999997, -4.85276 -6.2283 0.999999, -4.8448 -6.3366 0.999999, -4.58725 -9.84364 1"
3,-68.143,Tx-D-R-R-Rx,5,"1 -6 1, -5.60442 -7.52618 1.0004, -5.59127 -7.58982 1.0004, -5.32695 -6.3366 1.00029, -4.58725 -9.84364 1"
3,-68.1593,Tx-D-T-T-Rx,5,"1 -6 1, -3.09087 -6.3366 0.999998, -3.64566 -7.63684 0.999999, -3.80805 -8.01744 0.999999, -4.58725 -9.84364 1"
3,-68.1828,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.29487 -7.59027 1, -5.15072 -7.73362 1, -3.80811 -9.0688 1, -4.58725 -9.84364 1"
3,-68.2029,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.16617 -1.96069 0.999997, -4.86881 -6.2283 0.999999, -4.86126 -6.3366 0.999999, -4.60208 -10.0564 1, -4.58725 -9.84364 1"
3,-68.2421,Tx-D-R-R-Rx,5,"1 -6 1, -2.44539 -7.40513 1.00017, -3.20875 -6.3366 1.00013, -5.15072 -9.05491 1.00003, -4.58725 -9.84364 1"
3,-68.2878,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.16344 -7.59025 1.00185, -5.01832 -6.3366 1.00138, -5.00578 -6.2283 1.00134, -4.99324 -6.3366 1.0013, -4.58725 -9.84364 1"
3,-68.4843,Tx-D-T-R-R-T-R-Rx,8,"1 -6 1, -2.54778 -7.41774 1.00007, -2.54717 -7.41959 1.00007, -1.94533 -9.2543 1.00011, -2.21254 -10.0689 1.00012, -3.08158 -7.41959 1.00007, -3.43684 -6.3366 1.00006, -4.58725 -9.84364 1"
3,-68.6134,Tx-D-R-R-Rx,5,"1 -6 1, -5.60166 -7.28516 1.00009, -5.54184 -7.58992 1.0001, -5.29052 -6.3366 1.00007, -4.58725 -9.84364 1"
3,-68.7807,Tx-R-D-R-R-Rx,6,"1 -6 1, 0.275904 -7.40635 0.995411, -1.21306 -4.51446 0.985975, -2.31355 -1.96475 0.989404, -5.15072 -8.53815 0.998245, -4.58725 -9.84364 1"
3,-68.8882,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.97688 1, -5.38054 -7.59025 1, -5.15072 -8.24307 1, -4.58725 -9.84364 1"
3,-68.9436,Tx-R-D-R-R-R-Rx,7,"1 -6 1, -3.07518 -7.41959 1.00001, -3.11275 -7.40651 1.00001, -3.66632 -6.3366 1.00001, -5.15079 -9.20568 1.00002, -4.70387 -10.0689 1, -4.58725 -9.84364 1"
3,-68.975,Tx-R-D-R-T-R-T-R-Rx,9,"1 -6 1, -3.46156 -1.94646 0.98171, -5.45147 -3.75439 0.973555, -5.57273 -3.97549 0.974452, -3.56468 -7.63686 0.989312, -3.35414 -8.02074 0.99087, -3.80811 -8.84847 0.994231, -4.47058 -10.0564 0.999136, -4.58725 -9.84364 1"
3,-68.9768,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -2.44539 -7.40513 1.00035, -3.42078 -6.3366 1.00027, -5.15072 -8.23174 1.00012, -5.60468 -8.72905 1.00008, -5.15079 -9.22629 1.00005, -4.58725 -9.84364 1"
3,-69.0959,Tx-D-T-R-T-R-Rx,7,"1 -6 1, -5.16344 -7.59025 1.00194, -5.02975 -6.3366 1.00149, -5.0182 -6.2283 1.00145, -5.00665 -6.3366 1.00141, -4.60994 -10.0564 1.00008, -4.58725 -9.84364 1"
3,-69.0996,Tx-R-T-T-D-R-Rx,7,"1 -6 1, -0.797204 -7.40635 1.00274, -2.94842 -5.72291 1.00602, -3.08681 -5.61461 1.00623, -5.45501 -3.76135 1.00984, -3.80807 -7.88917 1.00319, -4.58725 -9.84364 1"
3,-69.3117,Tx-D-T-T-R-Rx,6,"1 -6 1, -3.09087 -6.3366 0.999998, -3.58563 -7.63684 0.999999, -3.80811 -8.22151 0.999999, -4.5063 -10.0564 1, -4.58725 -9.84364 1"
3,-69.4795,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.97688 1, -3.80811 -8.97368 1, -4.58725 -9.84364 1"
3,-69.5374,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60404 -7.52555 1.00018, -5.53251 -7.58994 1.00017, -5.15071 -7.93363 1.00015, -3.80811 -9.14225 1.00005, -4.58725 -9.84364 1"
3,-69.5946,Tx-R-D-R-R-R-Rx,7,"1 -6 1, -3.07345 -7.41959 1.00003, -3.11391 -7.40549 1.00003, -3.66682 -6.3366 1.00003, -5.15079 -9.20541 1.00003, -4.70384 -10.0689 1.00001, -4.58725 -9.84364 1"
3,-69.67,Tx-D-T-T-R-R-Rx,7,"1 -6 1, -2.54919 -7.40478 0.999998, -2.79793 -5.72291 0.999998, -2.81394 -5.61461 0.999998, -3.35642 -1.94646 0.999996, -4.55579 -10.0564 1, -4.58725 -9.84364 1"
4,-56.3688,Tx-D-R-Rx,4,"1 -6 1, -5.15664 -7.5963 1.00021, -4.87403 -6.3366 1.00016, -4.08725 -9.84364 1"
4,-57.7818,Tx-D-T-T-Rx,5,"1 -6 1, -5.60166 -7.28516 1, -5.42113 -7.59016 1, -5.15071 -8.04701 1, -4.08725 -9.84364 1"
4,-60.681,Tx-R-R-R-Rx,5,"1 -6 1, -1.44341 -1.96475 2.36833, -2.6071 -3.88656 3.02001, -5.15071 -8.08731 1.59556, -4.08725 -9.84364 1"
4,-61.0245,Tx-D-R-Rx,4,"1 -6 1, -5.15072 -7.60204 1.00017, -4.86874 -6.3366 1.00012, -4.08725 -9.84364 1"
4,-61.8331,Tx-D-Rx,3,"1 -6 1, -5.16617 -1.96069 0.999997, -4.08725 -9.84364 1"
4,-62.5673,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -5.57273 -3.79862 0.917934, -5.48119 -3.76796 0.916791, -3.65988 -7.63687 0.969776, -3.35414 -8.28633 0.97867, -3.79944 -9.23226 0.991626, -4.08725 -9.84364 1"
4,-62.8137,Tx-D-R-R-Rx,5,"1 -6 1, -5.60166 -7.28516 1.00009, -5.5118 -7.58998 1.0001, -5.13673 -6.3366 1.00007, -4.08725 -9.84364 1"
4,-62.9833,Tx-T-R-R-T-R-Rx,7,"1 -6 1, -1.94533 -7.60799 1, -3.33441 -8.36636 1, -1.94533 -9.12472 1, -3.33441 -9.88309 1, -3.6747 -10.0689 1, -4.08725 -9.84364 1"
4,-64.3602,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.44818 -7.59011 1, -5.15072 -8.18114 1, -4.20061 -10.0689 1, -4.08725 -9.84364 1"
4,-64.4025,Tx-D-R-Rx,4,"1 -6 1, -1.5173 -1.96885 2.48052, -5.15071 -8.06061 1.33522, -4.08725 -9.84364 1"
4,-64.4535,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.15664 -7.5963 1.00041, -4.88632 -6.3366 1.0003, -4.86308 -6.2283 1.00029, -4.83984 -6.3366 1.00028, -4.08725 -9.84364 1"
4,-64.5314,Tx-R-D-R-R-Rx,6,"1 -6 1, -5.57273 -3.8017 0.962815, -5.4759 -3.76932 0.962268, -3.76737 -6.26687 0.977783, -5.15072 -8.28906 0.990345, -4.08725 -9.84364 1"
4,-64.6444,Tx-D-R-R-Rx,5,"1 -6 1, -5.15664 -7.5963 1.0006, -4.89844 -6.3366 1.00046, -4.13342 -10.0689 1.00003, -4.08725 -9.84364 1"
4,-64.9426,Tx-D-R-Rx,4,"1 -6 1, -5.16617 -1.96069 0.999997, -3.80811 -8.49958 1, -4.08725 -9.84364 1"
4,-65.0903,Tx-D-T-T-Rx,5,"1 -6 1, -5.60404 -7.52555 1.0002, -5.56195 -7.58988 1.0002, -5.15072 -8.21836 1.00014, -4.08725 -9.84364 1"
4,-65.7663,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -0.624984 -2.80789 0.904679, -1.26399 -1.94646 0.914055, -5.45042 -7.59011 0.975485, -5.60469 -7.79807 0.977749, -5.15072 -8.41004 0.984406, -4.08725 -9.84364 1"
4,-66.2174,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.35449 -7.59027 1, -5.15071 -7.84181 1, -3.80811 -9.49908 1, -4.08725 -9.84364 1"
4,-66.22,Tx-D-R-Rx,4,"1 -6 1, -5.16344 -7.59025 1.00183, -4.88005 -6.3366 1.00135, -4.08725 -9.84364 1"
4,-66.271,Tx-R-D-R-T-R-T-Rx,8,"1 -6 1, -3.46156 -1.94646 0.981703, -5.45147 -3.75439 0.973543, -5.57273 -3.99467 0.974587, -3.7347 -7.63684 0.99041, -3.35414 -8.39094 0.993686, -3.80811 -9.29049 0.997596, -4.08725 -9.84364 1"
4,-66.2985,Tx-R-D-R-R-Rx,6,"1 -6 1, -1.45082 -1.96475 2.36945, -1.45207 -1.9668 2.37014, -2.6112 -3.88407 3.02001, -5.15071 -8.08458 1.59624, -4.08725 -9.84364 1"
4,-66.3174,Tx-D-R-R-Rx,5,"1 -6 1, -1.45726 -1.96885 2.37009, -2.6152 -3.88575 3.02001, -5.15071 -8.08312 1.5969, -4.08725 -9.84364 1"
4,-66.383,Tx-D-Rx,3,"1 -6 1, -5.17503 -1.96475 1, -4.08725 -9.84364 1"
4,-67.1474,Tx-D-R-R-R-Rx,6,"1 -6 1, -1.47137 -1.9668 2.5225, -1.4726 -1.96475 2.52315, -2.40864 -3.52012 3.02001, -5.15071 -8.0765 1.5645, -4.08725 -9.84364 1"
4,-67.1893,Tx-R-D-R-R-R-Rx,7,"1 -6 1, -5.57273 -3.7956 1.02464, -5.48502 -3.76618 1.02497, -5.25841 -5.23077 1.02208, -4.75024 -1.94646 1.0156, -3.80805 -8.03585 1.00358, -4.08725 -9.84364 1"
4,-67.2361,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -2.44703 -7.40476 1.00031, -3.5385 -6.3366 1.00024, -5.15071 -7.91438 1.00014, -5.60468 -8.35865 1.00011, -5.15071 -8.80291 1.00008, -4.08725 -9.84364 1"
4,-67.4358,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.97688 1, -5.27355 -7.59027 1, -5.15071 -7.82359 1, -4.08725 -9.84364 1"
4,-68.2588,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.74224 1, -5.1838 -7.59027 1, -5.15072 -7.65824 1, -4.08725 -9.84364 1"
4,-68.333,Tx-D-R-Rx,4,"1 -6 1, -1.51722 -1.9668 2.47627, -5.15071 -8.06018 1.33425, -4.08725 -9.84364 1"
4,-68.3996,Tx-D-R-R-Rx,5,"1 -6 1, -1.50402 -1.96885 2.37716, -2.64112 -3.86993 3.02001, -5.15071 -8.06564 1.60123, -4.08725 -9.84364 1"
4,-68.4034,Tx-D-R-R-Rx,5,"1 -6 1, -5.15072 -7.60204 1.00017, -4.7207 -6.3366 1.00012, -3.80811 -9.02217 1.00003, -4.08725 -9.84364 1"
4,-68.645,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.60481 -7.52665 1, -5.61647 -7.54418 1, -5.58611 -7.58983 1, -5.15072 -8.24453 1, -4.08725 -9.84364 1"
4,-68.7122,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.97688 1, -3.80811 -9.45659 1, -4.08725 -9.84364 1"
4,-68.7176,Tx-D-T-R-T-Rx,6,"1 -6 1, -1.94533 -6.2283 0.999997, -5.15072 -8.46687 0.999996, -5.60468 -8.7839 0.999995, -5.15072 -9.10094 0.999997, -4.08725 -9.84364 1"
4,-69.0432,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.74224 1, -3.80811 -9.42491 1, -4.08725 -9.84364 1"
4,-69.0435,Tx-D-R-R-Rx,5,"1 -6 1, -1.47099 -1.96885 2.5183, -2.41467 -3.53558 3.02001, -5.15071 -8.07802 1.5654, -4.08725 -9.84364 1"
4,-69.1272,Tx-R-D-T-T-R-Rx,7,"1 -6 1, -5.3458 -7.59027 1.00081, -5.60404 -7.52555 1.00079, -5.54642 -7.58991 1.00077, -5.15071 -8.03196 1.00061, -3.80811 -9.53178 1.0001, -4.08725 -9.84364 1"
4,-69.1795,Tx-R-D-T-T-Rx,6,"1 -6 1, 5.65853 -6.3761 1, -5.60166 -7.28516 1, -5.42113 -7.59016 1, -5.15071 -8.04701 1, -4.08725 -9.84364 1"
4,-69.2931,Tx-D-R-R-Rx,5,"1 -6 1, -1.48848 -1.96475 2.60461, -2.29454 -3.30863 3.02001, -5.15071 -8.07056 1.54807, -4.08725 -9.84364 1"
4,-69.3631,Tx-R-D-R-Rx,5,"1 -6 1, -3.03649 -7.41959 1.00015, -5.60404 -6.51661 1.00025, -5.52998 -6.3366 1.00024, -4.08725 -9.84364 1"
4,-69.5248,Tx-R-R-T-R-T-Rx,7,"1 -6 1, 5.65853 -2.8076 0.999995, 4.4019 -1.94646 0.999995, -5.15072 -8.49268 0.999995, -5.60468 -8.80377 0.999995, -5.15072 -9.11487 0.999996, -4.08725 -9.84364 1"
4,-69.5614,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.15072 -7.60204 1.00017, -4.88098 -6.3366 1.00013, -4.8579 -6.2283 1.00012, -4.83481 -6.3366 1.00012, -4.08725 -9.84364 1"
4,-69.7141,Tx-D-T-T-R-Rx,6,"1 -6 1, -1.94533 -6.2283 1, -3.60849 -7.63684 1, -3.80808 -7.80588 1, -5.15071 -8.94297 1, -4.08725 -9.84364 1"
4,-69.8173,Tx-T-D-T-R-R-Rx,7,"1 -6 1, 0.488037 -7.40635 0.999998, 0.344033 -7.80193 0.999997, 0.340341 -7.79419 0.999997, -2.44819 -1.94646 0.999988, -5.15072 -7.61383 0.999984, -4.08725 -9.84364 1"
4,-69.9082,Tx-D-R-Rx,4,"1 -6 1, -5.16617 -1.96069 0.999997, -4.11641 -10.0689 1, -4.08725 -9.84364 1"
4,-69.9765,Tx-D-T-T-Rx,5,"1 -6 1, -3.09087 -6.3366 0.999998, -3.46034 -7.63706 0.999999, -3.80811 -8.86111 1, -4.08725 -9.84364 1"
4,-70.0512,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -5.17503 -1.96475 0.999999, -5.57273 -2.90028 0.999998, -3.55916 -7.63685 0.999997, -3.35414 -8.11912 0.999997, -3.80811 -9.18699 0.999999, -4.08725 -9.84364 1"
4,-70.1034,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.59647 -6.97688 1, -5.61647 -7.01388 1, -5.30499 -7.59027 1, -5.15071 -7.87574 1, -4.08725 -9.84364 1"
4,-70.1634,Tx-R-D-T-T-Rx,6,"1 -6 1, -5.35076 -7.59027 1.00044, -5.60481 -7.52665 1.00041, -5.5634 -7.58987 1.0004, -5.15072 -8.21995 1.00028, -4.08725 -9.84364 1"
4,-70.2176,Tx-D-R-R-R-Rx,6,"1 -6 1, -5.17503 -1.96475 1, -5.57273 -2.58123 1, -3.55089 -5.71528 1, -5.15072 -8.19517 1, -4.08725 -9.84364 1"
4,-70.268,Tx-D-R-R-Rx,5,"1 -6 1, -5.15072 -7.60204 1.00018, -4.89306 -6.3366 1.00013, -4.13311 -10.0689 1.00001, -4.08725 -9.84364 1"
5,-62.0831,Tx-D-T-T-R-Rx,6,"1 -6 1, -0.862887 -7.40635 1, -1.94533 -8.55371 1, -3.33441 -10.0261 1.00001, -3.37477 -10.0689 1.00001, -3.58725 -9.84364 1"
5,-62.4556,Tx-R-D-R-T-R-T-Rx,8,"1 -6 1, -2.41091 -7.41959 0.999983, -2.44356 -7.406 0.999982, -2.90332 -5.72291 0.999985, -3.42622 -7.63714 0.999992, -3.80811 -9.03514 0.999997, -3.6067 -9.77243 1, -3.58725 -9.84364 1"
5,-63.9908,Tx-T-R-R-R-T-Rx,7,"1 -6 1, -1.94533 -7.71715 1, -3.33441 -8.527 1, -1.94533 -9.33684 1, -3.20094 -10.0689 1.00001, -3.33441 -9.99105 1, -3.58725 -9.84364 1"
5,-64.9778,Tx-D-T-R-T-R-Rx,7,"1 -6 1, -2.54778 -7.41774 1, -2.54633 -7.41959 1, -1.94533 -8.18983 1, -3.33441 -9.97005 1.00001, -3.41151 -10.0689 1.00001, -3.58725 -9.84364 1"
5,-66.3296,Tx-D-T-T-R-Rx,6,"1 -6 1, -5.60166 -7.28516 1, -5.39744 -7.59021 1, -5.15071 -7.95875 1, -3.73804 -10.0689 1, -3.58725 -9.84364 1"
5,-66.8404,Tx-R-D-R-R-T-R-T-Rx,9,"1 -6 1, -5.57273 -3.76436 0.992077, -5.49239 -3.73703 0.99198, -5.57273 -3.43078 0.992235, -5.18811 -1.96475 0.993453, -3.69999 -7.63684 0.998168, -3.35414 -8.95507 0.999263, -3.56858 -9.77247 0.999941, -3.58725 -9.84364 1"
5,-66.8913,Tx-R-D-T-R-R-T-Rx,8,"1 -6 1, -5.57273 -3.79846 0.915626, -5.48146 -3.76789 0.914455, -3.69708 -7.63687 0.968927, -3.35414 -8.38044 0.979396, -3.80811 -9.36475 0.993257, -3.62009 -9.77243 0.998997, -3.58725 -9.84364 1"
5,-67.3809,Tx-D-T-R-T-Rx,6,"1 -6 1, -3.09087 -6.3366 0.999998, -3.43874 -7.63711 0.999999, -3.80811 -9.01798 1, -3.6063 -9.77243 1, -3.58725 -9.84364 1"
5,-67.5524,Tx-D-T-T-Rx,5,"1 -6 1, -5.59647 -6.74224 1, -3.80811 -9.50273 1, -3.63339 -9.77243 1, -3.58725 -9.84364 1"
5,-68.26,Tx-D-R-T-T-Rx,6,"1 -6 1, -3.11391 -7.40549 1.00005, -3.22448 -6.3366 1.00003, -3.35902 -7.63728 1.00002, -3.57989 -9.77244 1, -3.58725 -9.84364 1"
5,-68.3097,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -5.15072 -7.77804 0.999981, -3.80803 -8.1661 0.999999, -3.80192 -8.18101 0.999999, -3.35414 -9.2744 1, -3.55811 -9.77249 1, -3.58725 -9.84364 1"
5,-68.6227,Tx-D-T-R-T-Rx,6,"1 -6 1, -5.16617 -1.96069 0.999998, -3.69355 -7.63684 1, -3.35414 -8.94507 1, -3.56879 -9.77246 1, -3.58725 -9.84364 1"
5,-68.7081,Tx-R-D-R-T-R-R-T-Rx,9,"1 -6 1, -3.46156 -1.94646 0.981578, -5.45148 -3.7544 0.973363, -5.57273 -3.99932 0.974434, -3.77186 -7.63684 0.990345, -3.35414 -8.48057 0.994035, -3.80811 -9.39752 0.998048, -3.62251 -9.77243 0.999688, -3.58725 -9.84364 1"
5,-68.7123,Tx-D-R-R-R-Rx,6,"1 -6 1, -0.626132 -2.79293 0.9372, -1.18664 -1.94646 0.942981, -5.15071 -7.93294 0.983872, -3.73639 -10.0689 0.998462, -3.58725 -9.84364 1"
5,-69.0453,Tx-R-D-T-R-R-R-T-Rx,9,"1 -6 1, -5.57273 -3.79968 0.933351, -5.47937 -3.76843 0.932404, -3.39936 -7.63721 0.975449, -3.35414 -7.7213 0.976384, -3.80811 -8.56566 0.98578, -3.35414 -9.41004 0.995177, -3.54901 -9.77251 0.999209, -3.58725 -9.84364 1"
5,-69.2064,Tx-D-R-R-T-T-Rx,7,"1 -6 1, -2.44703 -7.40476 1.00035, -3.44327 -6.3366 1.00027, -5.15072 -8.16731 1.00013, -3.80811 -9.60684 1.00002, -3.65367 -9.77243 1.00001, -3.58725 -9.84364 1"
5,-69.6169,Tx-R-D-T-R-T-Rx,7,"1 -6 1, -5.57273 -3.7972 0.897256, -5.48363 -3.76733 0.895863, -3.80804 -8.0767 0.969719, -3.35414 -9.24408 0.989726, -3.55959 -9.77248 0.998781, -3.58725 -9.84364 1"
5,-69.7058,Tx-R-D-R-T-T-Rx,7,"1 -6 1, -3.07518 -7.41959 0.999997, -3.11275 -7.40651 0.999997, -3.22367 -6.3366 0.999996, -3.35851 -7.63728 0.999997, -3.57987 -9.77244 1, -3.58725 -9.84364 1"
5,-69.9599,Tx-T-R-R-R-T-R-Rx,8,"1 -6 1, -1.94533 -7.77417 1, -3.33441 -8.61091 1.00001, -1.94533 -9.44765 1.00001, -2.97663 -10.0689 1.00001, -3.33441 -9.85335 1.00001, -3.46835 -9.77267 1, -3.58725 -9.84364 1"
5,-70.0752,Tx-R-D-R-R-T-R-T-Rx,9,"1 -6 1, -2.41147 -7.41959 0.317386, -2.44322 -7.40638 0.311033, -2.74464 -6.30311 0.0997569, -2.90315 -5.72291 0.210867, -3.42619 -7.63735 0.577489, -3.80811 -9.03526 0.845192, -3.60671 -9.77242 0.986362, -3.58725 -9.84364 1"
5,-70.0763,Tx-R-D-R-T-T-Rx,7,"1 -6 1, 0.00871047 -1.94646 1.06258, -1.80243 -9.3525 1.17692, -1.80689 -9.37019 1.17518, -1.94533 -9.407 1.16156, -3.33441 -9.7764 1.02488, -3.58725 -9.84364 1"
5,-70.6405,Tx-D-R-T-R-R-T-Rx,8,"1 -6 1, -5.17503 -1.96475 0.999999, -5.57273 -2.91684 0.999999, -3.60112 -7.63684 0.999998, -3.35414 -8.22811 0.999998, -3.80811 -9.31489 0.999999, -3.617 -9.77243 1, -3.58725 -9.84364 1"
5,-70.7042,Tx-D-T-T-R-R-R-Rx,8,"1 -6 1, -0.181658 -4.42671 0.950013, -1.15597 -2.8117 0.957467, -1.1911 -2.75347 0.957735, -1.67796 -1.94646 0.96146, -5.15072 -7.70287 0.988019, -3.72315 -10.0689 0.998959, -3.58725 -9.84364 1"
5,-70.7946,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.59647 -6.74224 1, -5.61647 -6.77251 1, -3.80811 -9.50938 1, -3.6343 -9.77243 1, -3.58725 -9.84364 1"
5,-71.0341,Tx-D-R-T-R-T-Rx,7,"1 -6 1, -2.44416 -7.40549 1.00025, -2.90365 -5.72291 1.00018, -3.4264 -7.63714 1.00009, -3.80811 -9.0349 1.00003, -3.6067 -9.77243 1, -3.58725 -9.84364 1"
5,-71.2336,Tx-D-R-T-T-Rx,6,"1 -6 1, -5.15072 -7.60204 1.00017, -4.73616 -6.3366 1.00012, -3.80811 -9.16948 1.00002, -3.61058 -9.77243 1, -3.58725 -9.84364 1"
5,-71.448,Tx-D-R-Rx,4,"1 -6 1, -5.59647 -6.74224 1, -3.71466 -10.0689 1, -3.58725 -9.84364 1"
5,-71.6259,Tx-R-D-T-T-Rx,6,"1 -6 1, -5.15072 -7.77804 0.999986, -3.80803 -8.1661 1.00001, -3.8057 -8.1838 1.00001, -3.59662 -9.77243 1, -3.58725 -9.84364 1"
5,-71.7932,Tx-D-R-R-T-T-Rx,7,"1 -6 1, -5.60166 -7.28516 1.00009, -5.48177 -7.59004 1.0001, -4.98294 -6.3366 1.00007, -3.80811 -9.28868 1.00001, -3.61559 -9.77243 1, -3.58725 -9.84364 1"
5,-71.999,Tx-D-R-R-Rx,5,"1 -6 1, -1.59814 -1.96885 2.48052, -5.15072 -7.75015 1.4524, -3.72568 -10.0689 1.04005, -3.58725 -9.84364 1"
5,-72.1038,Tx-D-T-R-R-T-Rx,7,"1 -6 1, -3.09087 -6.3366 0.999983, -3.61127 -7.63684 0.999979, -3.80804 -8.12846 0.999977, -3.35414 -9.26164 0.999993, -3.55875 -9.77249 0.999999, -3.58725 -9.84364 1"
5,-72.1317,Tx-D-R-T-T-Rx,6,"1 -6 1, -3.09087 -6.3366 1, -5.15072 -8.33035 1, -3.80811 -9.62987 1, -3.66082 -9.77243 1, -3.58725 -9.84364 1"
5,-72.273,Tx-D-T-R-T-R-Rx,7,"1 -6 1, -0.862887 -7.40635 1, -1.94533 -8.61042 1.00001, -3.25646 -10.0689 1.00001, -3.33441 -9.98216 1.00001, -3.52283 -9.77256 1, -3.58725 -9.84364 1"
5,-72.2888,Tx-D-T-T-Rx,5,"1 -6 1, -5.16617 -1.96069 0.999997, -3.80811 -8.74099 1, -3.60152 -9.77243 1, -3.58725 -9.84364 1"
5,-72.4928,Tx-D-R-T-R-T-R-Rx,8,"1 -6 1, -0.624677 -2.81189 0.895986, -1.28198 -1.94646 0.905758, -5.56818 -7.58987 0.969483, -5.60469 -7.63793 0.970026, -5.15072 -8.23563 0.976771, -3.75832 -10.0689 0.997458, -3.58725 -9.84364 1"
5,-72.6414,Tx-D-T-R-R-T-Rx,7,"1 -6 1, -5.16617 -1.96069 0.999996, -3.37538 -7.63725 0.999997, -3.35414 -7.70455 0.999997, -3.80811 -9.14356 0.999999, -3.60972 -9.77243 1, -3.58725 -9.84364 1"
